id_transaction,date_transaction,id_fournisseur,id_categorie,id_centre_cout,id_acheteur,id_contrat,montant_ht,devise,statut_validation,delai_traitement_jours,flag_maverick
TR-0000830,2023-05-19,FRN-123,CAT-018,CC-017,ACH-033,CTR-054,3143.55,EUR,Validé,5,False
TR-0000831,2023-04-15,FRN-151,CAT-025,CC-014,ACH-027,,6013.66,EUR,Validé,5,False
TR-0000832,2023-03-07,FRN-067,CAT-008,CC-009,ACH-018,CTR-026,15300.85,EUR,Validé,6,False
TR-0000833,2023-11-17,FRN-021,CAT-001,CC-006,ACH-015,,16148.36,EUR,Validé,4,False
TR-0000834,2023-03-08,FRN-102,CAT-014,C-001,ACH-006,,389.5,EUR,Validé,6,False
TR-0000835,2023-07-20,FRN-167,CAT-030,CC-007,ACH-007,CTR-064,7813.22,EUR,Validé,3,False
TR-0000836,2023-06-25,FRN-010,CAT-002,CC-011,ACH-023,CTR-016,4099.35,EUR,Validé,8,False
TR-0000837,2023-05-11,FRN-104,CAT-014,CC-007,ACH-014,,463.67,EUR,Validé,14,True
TR-0000838,2023-07-16,FRN-170,CAT-027,CC-019,ACH-037,,3439.22,EUR,Validé,4,False
TR-0000839,2023-06-23,FRN-097,CAT-011,CC-016,ACH-033,,1856.94,EUR,Validé,6,False
TR-0000840,2023-11-06,FRN-118,CAT-017,CC-008,ACH-013,CTR-049,6193.03,EUR,Validé,3,False
TR-0000841,2023-06-03,FRN-102,CAT-012,C-001,ACH-002,CTR-037,234.1,EUR,Validé,2,False
TR-0000842,2023-12-03,FRN-191,CAT-038,CC-016,ACH-036,,682.22,EUR,Validé,8,False
TR-0000843,2023-10-17,FRN-022,CAT-002,CC-008,ACH-003,,5336.52,EUR,Rejeté,6,False
TR-0000844,2023-03-22,FRN-132,CAT-018,CC-008,ACH-005,CTR-045,3968.67,EUR,Validé,5,False
TR-0000845,2023-10-15,FRN-106,CAT-013,CC-007,ACH-007,,673.47,EUR,Validé,9,True
TR-0000846,2023-04-18,FRN-185,CAT-032,CC-009,ACH-017,,6180.31,EUR,Validé,2,False
TR-0000847,2023-01-03,FRN-075,CAT-008,CC-003,ACH-004,CTR-028,4887.07,EUR,Validé,3,False
TR-0000848,2023-05-03,FRN-100,CAT-013,CC-007,ACH-014,,895.5,EUR,Validé,8,True
TR-0000849,2023-03-01,FRN-132,CAT-019,CC-018,ACH-036,CTR-049,4640.54,EUR,Validé,4,False
TR-0000850,2023-06-05,FRN-066,CAT-005,CC-002,ACH-014,CTR-022,15070.49,EUR,Validé,4,False
TR-0000851,2023-05-17,FRN-091,CAT-012,CC-010,ACH-018,CTR-033,887.16,EUR,Validé,1,False
TR-0000852,2023-11-16,FRN-177,CAT-030,CC-008,ACH-014,,4728.07,EUR,Validé,1,True
TR-0000853,2023-04-18,FRN-126,CAT-018,CC-002,ACH-013,CTR-044,2438.21,EUR,Validé,7,False
TR-0000854,2023-01-25,FRN-131,CAT-017,CC-002,ACH-001,CTR-048,1447.29,EUR,Validé,4,False
TR-0000855,2023-11-12,FRN-143,CAT-023,CC-004,ACH-007,CTR-055,5456.56,EUR,Validé,4,False
TR-0000856,2023-07-26,FRN-167,CAT-029,CC-019,ACH-040,CTR-064,1398.34,EUR,Validé,2,False
TR-0000857,2023-03-21,FRN-124,CAT-021,CC-003,ACH-006,,3537.78,EUR,Validé,6,False
TR-0000858,2023-10-25,FRN-169,CAT-031,CC-012,ACH-023,CTR-063,3115.57,EUR,Validé,2,False
TR-0000859,2023-09-04,FRN-167,CAT-031,CC-012,ACH-023,CTR-064,4097.57,EUR,Validé,3,False
TR-0000860,2023-07-27,FRN-164,CAT-030,CC-002,ACH-013,,1514.57,EUR,Validé,6,False
TR-0000861,2023-09-14,FRN-198,CAT-036,CC-006,ACH-006,,555.76,EUR,En attente,18,True
TR-0000862,2023-05-19,FRN-194,CAT-039,CC-003,ACH-002,,347.53,EUR,En attente,3,False
TR-0000863,2023-10-04,FRN-108,CAT-014,CC-009,ACH-024,,1317.56,EUR,Validé,14,True
TR-0000864,2023-03-22,FRN-114,CAT-015,CC-009,ACH-022,,536.04,EUR,Validé,19,True
TR-0000865,2023-03-25,FRN-095,CAT-011,CC-010,ACH-020,CTR-040,1176.24,EUR,Validé,5,False
TR-0000866,2023-10-21,FRN-195,CAT-037,CC-020,ACH-040,,91.41,EUR,Validé,21,True
TR-0000867,2023-11-07,FRN-157,CAT-022,CC-002,ACH-015,,16535.32,EUR,Validé,15,True
TR-0000868,2023-05-20,FRN-071,CAT-007,CC-015,ACH-029,CTR-020,6226.31,EUR,Validé,6,False
TR-0000869,2023-10-24,FRN-147,CAT-022,CC-007,ACH-012,CTR-059,800.0,EUR,Validé,7,False
TR-0000870,2023-09-01,FRN-133,CAT-016,CC-017,ACH-031,CTR-043,3295.87,EUR,Validé,3,False
TR-0000871,2023-01-23,FRN-132,CAT-018,CC-020,ACH-037,CTR-043,3168.23,EUR,Validé,2,False
TR-0000872,2023-05-21,FRN-157,CAT-026,CC-012,ACH-023,,1216.28,EUR,Validé,10,True
TR-0000873,2023-11-03,FRN-191,CAT-037,CC-014,ACH-028,CTR-070,1500.0,EUR,Validé,7,False
TR-0000874,2023-05-01,FRN-146,CAT-026,CC-007,ACH-001,CTR-060,6518.82,EUR,Validé,6,False
TR-0000875,2023-01-05,FRN-172,CAT-028,CC-014,ACH-029,,5043.91,EUR,Validé,16,True
TR-0000876,2023-09-23,FRN-154,CAT-026,CC-005,ACH-006,,11809.92,EUR,Validé,10,True
TR-0000877,2023-11-08,FRN-061,CAT-007,CC-011,ACH-017,CTR-024,2355.48,EUR,Validé,4,False
TR-0000878,2023-08-25,FRN-095,CAT-012,CC-005,ACH-004,CTR-040,834.0,EUR,Validé,2,False
TR-0000879,2023-01-26,FRN-023,CAT-002,CC-003,ACH-008,,12435.49,EUR,Validé,3,False
TR-0000880,2023-03-23,FRN-113,CAT-011,CC-007,ACH-002,,1333.42,EUR,Validé,15,True
TR-0000881,2023-06-26,FRN-102,CAT-015,CC-003,ACH-011,,732.11,EUR,Validé,2,False
TR-0000882,2023-12-22,FRN-110,CAT-014,CC-019,ACH-039,,782.12,EUR,En attente,17,True
TR-0000883,2023-01-06,FRN-194,CAT-036,CC-006,ACH-008,,1500.0,EUR,Validé,5,False
TR-0000884,2023-06-19,FRN-080,CAT-008,CC-013,ACH-027,,26176.02,EUR,Rejeté,17,True
TR-0000885,2023-11-14,FRN-141,CAT-026,CC-014,ACH-025,CTR-059,3362.51,EUR,Validé,4,False
TR-0000886,2023-01-17,FRN-165,CAT-029,CC-020,ACH-038,CTR-062,3109.4,EUR,Validé,6,False
TR-0000887,2023-01-07,FRN-095,CAT-015,CC-005,ACH-001,CTR-040,792.48,EUR,Validé,5,False
TR-0000888,2023-12-25,FRN-116,CAT-017,CC-011,ACH-020,CTR-043,3195.7,EUR,Validé,6,False
TR-0000889,2023-01-05,FRN-008,CAT-002,CC-005,ACH-012,CTR-004,34797.76,EUR,Validé,2,False
TR-0000890,2023-05-02,FRN-002,CAT-003,CC-003,ACH-004,CTR-002,8567.17,EUR,Validé,6,False
TR-0000891,2023-09-23,FRN-072,CAT-008,CC-006,ACH-005,,3995.51,EUR,Validé,4,False
TR-0000892,2023-04-14,FRN-124,CAT-018,CC-012,ACH-020,CTR-047,4062.03,EUR,Validé,8,False
TR-0000893,2023-03-01,FRN-182,CAT-033,CC-013,ACH-030,CTR-069,15055.14,EUR,Validé,6,False
TR-0000894,2023-09-01,FRN-194,CAT-036,CC-019,ACH-040,,241.05,EUR,Validé,4,False
TR-0000895,2023-04-04,FRN-184,CAT-034,CC-004,ACH-014,CTR-066,4611.6,EUR,Validé,3,False
TR-0000896,2023-06-23,FRN-194,CAT-039,CC-002,ACH-014,,149.53,EUR,Validé,3,False
TR-0000897,2023-04-14,FRN-184,CAT-035,CC-006,ACH-011,CTR-066,14103.13,EUR,Validé,5,False
TR-0000898,2023-09-10,FRN-133,CAT-019,CC-008,ACH-005,CTR-051,644.98,EUR,Validé,3,False
TR-0000899,2023-10-24,FRN-058,CAT-003,CC-007,ACH-003,,25552.48,EUR,Validé,12,True
TR-0000900,2023-07-05,FRN-196,CAT-038,CC-005,ACH-002,,318.45,EUR,Validé,15,True
TR-0000901,2023-02-02,FRN-170,CAT-031,CC-003,ACH-011,CTR-064,2380.28,EUR,Validé,6,False
TR-0000902,2023-02-21,FRN-166,CAT-031,CC-010,ACH-018,CTR-065,2539.02,EUR,Validé,1,False
TR-0000903,2023-06-18,FRN-094,CAT-014,CC-018,ACH-033,CTR-035,240.54,EUR,Validé,4,False
TR-0000904,2023-05-22,FRN-166,CAT-030,CC-006,ACH-013,CTR-065,2368.84,EUR,Validé,4,False
TR-0000905,2023-11-23,FRN-064,CAT-007,CC-009,ACH-017,,2603.81,EUR,Validé,4,False
TR-0000906,2023-07-10,FRN-097,CAT-013,CC-017,ACH-034,,455.24,EUR,Validé,5,False
TR-0000907,2023-09-17,FRN-033,CAT-004,CC-012,ACH-024,,27962.1,EUR,Validé,15,True
TR-0000908,2023-12-05,FRN-194,CAT-037,CC-018,ACH-031,CTR-070,221.57,EUR,Validé,5,False
TR-0000909,2023-06-14,FRN-193,CAT-037,C-001,ACH-001,,202.6,EUR,Validé,4,False
TR-0000910,2023-05-01,FRN-091,CAT-015,CC-009,ACH-024,,388.81,EUR,Validé,4,False
TR-0000911,2023-12-17,FRN-023,CAT-001,CC-004,ACH-016,CTR-002,23300.53,EUR,Validé,4,False
TR-0000912,2023-04-06,FRN-178,CAT-030,CC-007,ACH-006,,2245.53,EUR,Validé,3,True
TR-0000913,2023-12-13,FRN-147,CAT-022,CC-003,ACH-016,,3012.61,EUR,Validé,5,False
TR-0000914,2023-03-18,FRN-156,CAT-026,CC-005,ACH-002,,1971.34,EUR,Validé,10,True
TR-0000915,2023-01-06,FRN-110,CAT-010,CC-012,ACH-019,,353.11,EUR,En attente,6,True
TR-0000916,2023-05-23,FRN-091,CAT-014,CC-011,ACH-022,CTR-033,303.98,EUR,Validé,6,False
TR-0000917,2023-11-23,FRN-198,CAT-039,CC-002,ACH-004,,202.8,EUR,Validé,19,True
TR-0000918,2023-07-28,FRN-107,CAT-014,CC-015,ACH-025,,1298.08,EUR,Rejeté,9,True
TR-0000919,2023-01-22,FRN-129,CAT-021,CC-004,ACH-013,CTR-042,7772.05,EUR,Validé,2,False
TR-0000920,2023-07-12,FRN-092,CAT-013,CC-012,ACH-019,CTR-033,345.99,EUR,Validé,5,False
TR-0000921,2023-04-25,FRN-040,CAT-002,CC-002,ACH-016,,14319.01,EUR,Validé,15,True
TR-0000922,2023-08-04,FRN-091,CAT-011,CC-008,ACH-016,CTR-033,720.38,EUR,Validé,5,False
TR-0000923,2023-02-08,FRN-102,CAT-011,C-001,ACH-007,CTR-035,442.75,EUR,Validé,5,False
TR-0000924,2023-02-06,FRN-027,CAT-002,CC-012,ACH-018,CTR-007,32304.81,EUR,En attente,6,False
TR-0000925,2023-01-11,FRN-097,CAT-014,CC-006,ACH-002,,229.53,EUR,Validé,7,False
TR-0000926,2023-10-17,FRN-098,CAT-014,CC-008,ACH-014,CTR-034,397.43,EUR,Validé,9,False
TR-0000927,2023-12-04,FRN-093,CAT-013,CC-008,ACH-014,,243.41,EUR,Validé,3,False
TR-0000928,2023-05-08,FRN-171,CAT-027,CC-005,ACH-008,,2690.61,EUR,Validé,3,False
TR-0000929,2023-12-17,FRN-056,CAT-003,CC-008,ACH-003,,33855.9,EUR,Validé,15,True
TR-0000930,2023-03-23,FRN-103,CAT-014,CC-002,ACH-005,CTR-039,583.04,EUR,Validé,8,False
TR-0000931,2023-04-27,FRN-061,CAT-008,CC-006,ACH-001,CTR-024,11117.59,EUR,Validé,3,False
TR-0000932,2023-06-18,FRN-095,CAT-011,CC-006,ACH-002,CTR-040,1053.11,EUR,Validé,5,False
TR-0000933,2023-01-10,FRN-191,CAT-037,CC-014,ACH-025,CTR-070,143.49,EUR,Validé,1,False
TR-0000934,2023-10-18,FRN-103,CAT-013,C-001,ACH-013,,1162.71,EUR,Validé,4,False
TR-0000935,2023-12-06,FRN-022,CAT-001,CC-009,ACH-023,,16804.35,EUR,Validé,4,False
TR-0000936,2023-01-03,FRN-022,CAT-002,CC-008,ACH-008,CTR-004,34040.76,EUR,Validé,3,False
TR-0000937,2023-09-02,FRN-097,CAT-014,CC-013,ACH-030,,259.79,EUR,Validé,7,False
TR-0000938,2023-07-26,FRN-191,CAT-038,C-001,ACH-015,CTR-070,347.43,EUR,Validé,1,False
TR-0000939,2023-07-22,FRN-054,CAT-002,CC-010,ACH-022,,17979.06,EUR,En attente,1,True
TR-0000940,2023-01-10,FRN-147,CAT-026,CC-008,ACH-007,,1859.33,EUR,Validé,6,False
TR-0000941,2023-02-20,FRN-132,CAT-020,CC-012,ACH-020,,3844.16,EUR,Validé,3,False
TR-0000942,2023-08-21,FRN-157,CAT-026,CC-019,ACH-037,,4206.48,EUR,Validé,9,True
TR-0000943,2023-06-15,FRN-114,CAT-011,CC-014,ACH-030,,536.94,EUR,Validé,10,True
TR-0000944,2023-03-22,FRN-104,CAT-015,CC-007,ACH-016,,988.41,EUR,Validé,13,True
TR-0000945,2023-12-07,FRN-176,CAT-028,CC-005,ACH-003,,2420.62,EUR,Validé,24,True
TR-0000946,2023-07-03,FRN-123,CAT-019,CC-016,ACH-035,CTR-054,3887.37,EUR,Validé,5,False
TR-0000947,2023-09-03,FRN-084,CAT-009,CC-012,ACH-018,,5930.61,EUR,Validé,1,True
TR-0000948,2023-11-06,FRN-194,CAT-036,CC-002,ACH-013,,129.73,EUR,Validé,9,False
TR-0000949,2023-11-05,FRN-014,CAT-002,CC-003,ACH-013,,16639.11,EUR,Validé,1,False
TR-0000950,2023-06-26,FRN-077,CAT-007,CC-005,ACH-011,,18795.62,EUR,Validé,1,False
TR-0000951,2023-07-08,FRN-095,CAT-013,CC-017,ACH-032,CTR-040,400.15,EUR,Validé,1,False
TR-0000952,2023-07-14,FRN-109,CAT-013,CC-009,ACH-023,,587.86,EUR,En attente,6,True
TR-0000953,2023-09-04,FRN-108,CAT-012,CC-006,ACH-015,,209.44,EUR,Validé,12,True
TR-0000954,2023-02-06,FRN-092,CAT-010,CC-008,ACH-008,CTR-033,643.84,EUR,En attente,3,False
TR-0000955,2023-04-14,FRN-016,CAT-002,CC-014,ACH-030,CTR-006,27930.32,EUR,Validé,3,False
TR-0000956,2023-03-20,FRN-091,CAT-010,CC-007,ACH-002,CTR-040,727.22,EUR,Validé,5,False
TR-0000957,2023-03-24,FRN-124,CAT-019,CC-006,ACH-007,CTR-045,5489.97,EUR,Validé,5,False
TR-0000958,2023-01-26,FRN-003,CAT-003,CC-008,ACH-013,CTR-004,7649.31,EUR,Validé,7,False
TR-0000959,2023-01-07,FRN-033,CAT-003,CC-019,ACH-037,,19691.93,EUR,Validé,8,True
TR-0000960,2023-02-13,FRN-110,CAT-010,CC-014,ACH-029,,449.51,EUR,En attente,10,True
TR-0000961,2023-06-01,FRN-098,CAT-010,CC-006,ACH-016,CTR-034,405.84,EUR,Validé,6,False
TR-0000962,2023-01-28,FRN-104,CAT-010,CC-005,ACH-004,,1211.74,EUR,Validé,13,True
TR-0000963,2023-10-08,FRN-106,CAT-015,CC-012,ACH-017,,2661.74,EUR,Validé,10,True
TR-0000964,2023-06-09,FRN-191,CAT-037,CC-010,ACH-019,,304.39,EUR,Validé,2,False
TR-0000965,2023-02-15,FRN-135,CAT-017,C-001,ACH-004,,3860.15,EUR,En attente,13,True
TR-0000966,2023-07-25,FRN-062,CAT-009,CC-013,ACH-030,CTR-029,6639.28,EUR,Validé,6,False
TR-0000967,2023-01-10,FRN-069,CAT-008,CC-008,ACH-008,CTR-030,12220.58,EUR,Validé,8,False
TR-0000968,2023-03-14,FRN-200,CAT-038,CC-005,ACH-008,,76.34,EUR,Validé,9,True
TR-0000969,2023-12-07,FRN-023,CAT-001,CC-005,ACH-011,,49364.37,EUR,Validé,7,False
TR-0000970,2023-01-07,FRN-092,CAT-010,CC-020,ACH-039,CTR-039,499.23,EUR,Validé,7,False
TR-0000971,2023-10-14,FRN-075,CAT-008,CC-017,ACH-034,CTR-028,4053.91,EUR,Validé,5,False
TR-0000972,2023-07-05,FRN-143,CAT-026,CC-009,ACH-021,CTR-055,8280.74,EUR,Validé,4,False
TR-0000973,2023-02-16,FRN-198,CAT-039,CC-019,ACH-039,,267.77,EUR,Validé,13,True
TR-0000974,2023-06-26,FRN-101,CAT-012,CC-014,ACH-027,,1286.5,EUR,Validé,3,False
TR-0000975,2023-08-01,FRN-110,CAT-011,CC-018,ACH-033,,1639.25,EUR,En attente,6,True
TR-0000976,2023-05-05,FRN-197,CAT-036,CC-014,ACH-027,,705.33,EUR,Validé,9,True
TR-0000977,2023-10-25,FRN-102,CAT-012,CC-003,ACH-007,,857.36,EUR,Validé,3,False
TR-0000978,2023-05-24,FRN-116,CAT-017,C-001,ACH-003,,5705.96,EUR,Validé,3,False
TR-0000979,2023-07-03,FRN-149,CAT-025,C-001,ACH-005,CTR-060,13427.33,EUR,Rejeté,3,False
TR-0000980,2023-06-23,FRN-077,CAT-005,CC-006,ACH-005,,6265.72,EUR,Validé,8,False
TR-0000981,2023-06-20,FRN-004,CAT-002,CC-012,ACH-018,CTR-005,6916.74,EUR,Validé,7,False
TR-0000982,2023-02-10,FRN-102,CAT-012,CC-002,ACH-012,,861.22,EUR,Validé,4,False
TR-0000983,2023-10-02,FRN-139,CAT-017,CC-002,ACH-013,,5015.61,EUR,Validé,7,True
TR-0000984,2023-01-26,FRN-113,CAT-014,CC-008,ACH-002,,654.34,EUR,Validé,16,True
TR-0000985,2023-05-06,FRN-037,CAT-002,CC-014,ACH-028,,14169.16,EUR,Validé,13,True
TR-0000986,2023-04-11,FRN-191,CAT-039,CC-004,ACH-006,,1020.82,EUR,Validé,4,False
TR-0000987,2023-01-24,FRN-181,CAT-033,CC-013,ACH-028,CTR-068,2000.0,EUR,Validé,7,False
TR-0000988,2023-07-05,FRN-193,CAT-037,CC-002,ACH-016,CTR-070,1146.69,EUR,En attente,7,False
TR-0000989,2023-09-28,FRN-120,CAT-021,CC-005,ACH-005,CTR-048,7355.51,EUR,Validé,7,False
TR-0000990,2023-02-24,FRN-031,CAT-001,C-001,ACH-004,,59187.02,EUR,Validé,11,True
TR-0000991,2023-06-23,FRN-066,CAT-006,CC-003,ACH-005,CTR-020,19612.41,EUR,Validé,5,False
TR-0000992,2023-05-25,FRN-066,CAT-006,CC-005,ACH-004,CTR-032,3950.08,EUR,Validé,6,False
TR-0000993,2023-02-04,FRN-012,CAT-002,CC-002,ACH-015,,6178.41,EUR,Validé,7,False
TR-0000994,2023-09-10,FRN-107,CAT-014,C-001,ACH-012,,680.73,EUR,Validé,11,True
TR-0000995,2023-08-22,FRN-146,CAT-023,CC-015,ACH-029,CTR-058,5186.33,EUR,Validé,6,False
TR-0000996,2023-02-06,FRN-027,CAT-002,CC-003,ACH-013,CTR-002,24690.42,EUR,Validé,1,False
TR-0000997,2023-12-22,FRN-039,CAT-001,CC-005,ACH-013,,36935.93,EUR,Validé,20,True
TR-0000998,2023-06-28,FRN-106,CAT-010,CC-005,ACH-007,,378.57,EUR,Rejeté,5,True
TR-0000999,2023-01-01,FRN-057,CAT-001,CC-004,ACH-016,,18107.68,EUR,Validé,16,True
TR-0001000,2023-10-01,FRN-031,CAT-002,CC-004,ACH-012,,25473.0,EUR,Validé,11,True
TR-0001001,2023-11-10,FRN-099,CAT-013,C-001,ACH-012,,909.55,EUR,Validé,5,True
TR-0001002,2023-08-08,FRN-101,CAT-010,CC-006,ACH-008,,940.03,EUR,Validé,7,False
TR-0001003,2023-01-28,FRN-061,CAT-007,CC-011,ACH-022,CTR-024,1939.33,EUR,Validé,7,False
TR-0001004,2023-06-26,FRN-023,CAT-001,CC-011,ACH-023,,70643.99,EUR,Validé,1,False
TR-0001005,2023-02-20,FRN-102,CAT-013,CC-005,ACH-008,CTR-039,620.98,EUR,Validé,3,False
TR-0001006,2023-09-01,FRN-170,CAT-028,CC-002,ACH-008,,1756.97,EUR,Validé,1,False
TR-0001007,2023-04-11,FRN-094,CAT-012,CC-006,ACH-002,CTR-035,1666.16,EUR,Validé,1,False
TR-0001008,2023-07-16,FRN-093,CAT-015,CC-002,ACH-011,,983.51,EUR,Validé,5,False
TR-0001009,2023-11-09,FRN-115,CAT-011,C-001,ACH-006,,1406.5,EUR,Validé,17,True
TR-0001010,2023-02-02,FRN-094,CAT-012,C-001,ACH-002,CTR-035,608.61,EUR,Validé,2,False
TR-0001011,2023-05-21,FRN-034,CAT-001,CC-019,ACH-040,,13829.05,EUR,Validé,16,True
TR-0001012,2023-03-05,FRN-003,CAT-002,CC-018,ACH-036,CTR-004,5893.73,EUR,Validé,2,False
TR-0001013,2023-05-16,FRN-146,CAT-025,CC-013,ACH-030,CTR-058,4220.87,EUR,Validé,8,False
TR-0001014,2023-06-08,FRN-009,CAT-002,CC-010,ACH-017,CTR-002,30229.89,EUR,Validé,6,False
TR-0001015,2023-08-14,FRN-076,CAT-007,CC-005,ACH-003,,6866.23,EUR,Validé,3,False
TR-0001016,2023-04-25,FRN-008,CAT-001,CC-012,ACH-018,,25360.28,EUR,Validé,2,False
TR-0001017,2023-03-23,FRN-142,CAT-024,CC-011,ACH-019,CTR-058,5258.57,EUR,Validé,4,False
TR-0001018,2023-08-01,FRN-187,CAT-035,CC-002,ACH-011,CTR-068,12904.99,EUR,Validé,3,False
TR-0001019,2023-06-28,FRN-045,CAT-001,CC-006,ACH-006,,30906.56,EUR,Validé,3,True
TR-0001020,2023-11-14,FRN-169,CAT-028,CC-005,ACH-007,CTR-065,447.85,EUR,Validé,4,False
TR-0001021,2023-09-27,FRN-120,CAT-016,CC-003,ACH-015,CTR-046,4796.0,EUR,Validé,6,False
TR-0001022,2023-03-23,FRN-134,CAT-020,CC-007,ACH-011,,6409.02,EUR,Validé,5,False
TR-0001023,2023-02-14,FRN-149,CAT-025,CC-014,ACH-029,,11441.85,EUR,En attente,3,False
TR-0001024,2023-05-09,FRN-101,CAT-011,CC-015,ACH-030,CTR-040,2500.0,EUR,Validé,3,False
TR-0001025,2023-03-26,FRN-070,CAT-009,CC-011,ACH-021,CTR-022,1746.65,EUR,Validé,1,False
TR-0001026,2023-11-21,FRN-105,CAT-010,CC-003,ACH-008,,812.41,EUR,Validé,1,True
TR-0001027,2023-08-07,FRN-099,CAT-013,CC-013,ACH-026,,1073.26,EUR,En attente,9,True
TR-0001028,2023-03-16,FRN-183,CAT-034,CC-008,ACH-012,CTR-067,23796.03,EUR,Validé,5,False
TR-0001029,2023-01-18,FRN-196,CAT-037,CC-013,ACH-029,,848.43,EUR,Validé,5,True
TR-0001030,2023-05-18,FRN-093,CAT-014,CC-011,ACH-017,,642.97,EUR,Validé,7,False
TR-0001031,2023-01-15,FRN-163,CAT-029,CC-003,ACH-008,CTR-061,1087.79,EUR,Validé,4,False
TR-0001032,2023-01-03,FRN-103,CAT-011,CC-010,ACH-022,,912.32,EUR,Validé,2,False
TR-0001033,2023-03-06,FRN-069,CAT-006,CC-018,ACH-034,CTR-030,3662.79,EUR,Validé,8,False
TR-0001034,2023-10-06,FRN-099,CAT-015,CC-014,ACH-029,,792.17,EUR,Validé,17,True
TR-0001035,2023-09-03,FRN-012,CAT-004,CC-006,ACH-013,CTR-018,39814.84,EUR,Validé,2,False
TR-0001036,2023-03-21,FRN-020,CAT-004,CC-015,ACH-030,CTR-014,21728.09,EUR,Validé,4,False
TR-0001037,2023-01-15,FRN-107,CAT-014,CC-009,ACH-020,,496.34,EUR,Validé,15,True
TR-0001038,2023-01-16,FRN-062,CAT-005,C-001,ACH-002,CTR-029,761.07,EUR,Validé,2,False
TR-0001039,2023-01-20,FRN-063,CAT-006,CC-007,ACH-005,CTR-021,17606.15,EUR,Validé,5,False
TR-0001040,2023-06-20,FRN-099,CAT-015,CC-015,ACH-027,,402.14,EUR,Validé,16,True
TR-0001041,2023-03-08,FRN-102,CAT-010,CC-005,ACH-001,,227.68,EUR,Validé,5,False
TR-0001042,2023-12-03,FRN-097,CAT-011,C-001,ACH-015,,1245.81,EUR,Validé,7,False
TR-0001043,2023-02-25,FRN-080,CAT-006,CC-020,ACH-040,,14758.53,EUR,Validé,3,True
TR-0001044,2023-02-07,FRN-116,CAT-021,CC-008,ACH-013,,15000.0,EUR,Validé,7,False
TR-0001045,2023-03-12,FRN-092,CAT-010,CC-017,ACH-036,CTR-033,491.45,EUR,Validé,7,False
TR-0001046,2023-01-22,FRN-122,CAT-017,CC-016,ACH-036,,2730.92,EUR,Validé,2,False
TR-0001047,2023-10-28,FRN-167,CAT-030,CC-003,ACH-013,CTR-064,4739.96,EUR,Validé,4,False
TR-0001048,2023-01-05,FRN-105,CAT-011,CC-017,ACH-033,,1107.86,EUR,Validé,12,True
TR-0001049,2023-06-19,FRN-184,CAT-035,CC-008,ACH-006,CTR-066,11330.71,EUR,Validé,5,False
TR-0001050,2023-10-15,FRN-193,CAT-039,CC-008,ACH-004,,250.83,EUR,Validé,6,False
TR-0001051,2023-03-16,FRN-067,CAT-006,CC-007,ACH-003,CTR-026,16900.09,EUR,Validé,5,False
TR-0001052,2023-11-03,FRN-063,CAT-008,CC-012,ACH-024,CTR-021,13342.4,EUR,Validé,5,False
TR-0001053,2023-08-14,FRN-091,CAT-015,CC-012,ACH-023,,584.3,EUR,Validé,5,False
TR-0001054,2023-09-25,FRN-109,CAT-012,C-001,ACH-005,,265.69,EUR,Validé,7,True
TR-0001055,2023-10-24,FRN-102,CAT-010,CC-004,ACH-012,,473.42,EUR,Validé,5,False
TR-0001056,2023-10-21,FRN-108,CAT-015,CC-011,ACH-021,,257.1,EUR,Validé,12,True
TR-0001057,2023-06-28,FRN-098,CAT-012,CC-005,ACH-014,CTR-034,1568.53,EUR,Validé,2,False
TR-0001058,2023-01-06,FRN-197,CAT-038,CC-010,ACH-021,,433.49,EUR,En attente,11,True
TR-0001059,2023-04-04,FRN-106,CAT-010,CC-014,ACH-027,,418.6,EUR,Validé,17,True
TR-0001060,2023-05-12,FRN-200,CAT-039,CC-009,ACH-017,,515.37,EUR,Validé,11,True
TR-0001061,2023-12-11,FRN-094,CAT-013,CC-010,ACH-024,CTR-035,97.65,EUR,Validé,7,False
TR-0001062,2023-05-25,FRN-033,CAT-002,CC-006,ACH-001,,50140.36,EUR,Validé,19,True
TR-0001063,2023-03-16,FRN-125,CAT-016,CC-015,ACH-025,,4742.43,EUR,Validé,2,False
TR-0001064,2023-01-04,FRN-105,CAT-013,CC-018,ACH-034,,252.01,EUR,Validé,17,True
TR-0001065,2023-06-11,FRN-013,CAT-003,CC-003,ACH-011,CTR-017,8832.86,EUR,Validé,6,False
TR-0001066,2023-01-03,FRN-105,CAT-015,C-001,ACH-007,,1026.49,EUR,Validé,5,True
TR-0001067,2023-07-02,FRN-186,CAT-033,CC-003,ACH-016,,4154.27,EUR,En attente,6,False
TR-0001068,2023-01-03,FRN-160,CAT-025,CC-020,ACH-037,,8200.23,EUR,Validé,17,True
TR-0001069,2023-09-13,FRN-170,CAT-030,CC-009,ACH-024,,1821.44,EUR,Validé,4,False
TR-0001070,2023-01-26,FRN-101,CAT-011,CC-003,ACH-001,CTR-033,598.58,EUR,Validé,10,False
TR-0001071,2023-06-22,FRN-099,CAT-012,CC-004,ACH-006,,1118.35,EUR,Validé,13,True
TR-0001072,2023-05-22,FRN-199,CAT-037,CC-005,ACH-005,,1710.59,EUR,Validé,20,True
TR-0001073,2023-09-21,FRN-113,CAT-010,CC-007,ACH-005,,1570.62,EUR,Validé,18,True
TR-0001074,2023-02-22,FRN-108,CAT-015,CC-019,ACH-040,,1737.59,EUR,Validé,13,True
